Dosya,Yöntem,Entropy,Kontrast (Std),Renk Canlılığı,Kenar Yoğunluğu,Ort. Parlaklık,PSNR (dB),SSIM,İşlem Süresi (ms)
1407_10.png,DCP (Dark Channel Prior),7.7672,58.0385,33.3588,64.9168,113.4758,18.7065,0.8993,96.27
1407_10.png,CLAHE (LAB),7.5365,51.6008,13.648,74.6219,168.254,14.1367,0.8163,3.27
1407_10.png,"MSRCR (σ=[15,80,250])",7.2333,84.0212,27.6814,103.9318,143.7835,15.3753,0.7037,1164.37
1407_8.png,DCP (Dark Channel Prior),7.7665,58.2792,33.7092,64.6505,110.6776,18.3712,0.9006,84.97
1407_8.png,CLAHE (LAB),7.5852,52.829,14.6374,77.9729,164.4194,14.7957,0.8191,4.14
1407_8.png,"MSRCR (σ=[15,80,250])",7.2342,84.5991,27.8544,105.0037,143.492,15.7281,0.7111,1289.76
1407_9.png,DCP (Dark Channel Prior),7.7642,58.027,33.4702,64.6762,111.9002,18.5069,0.9,86.05
1407_9.png,CLAHE (LAB),7.5584,52.0925,14.1429,76.1982,166.5501,14.4252,0.8178,3.87
1407_9.png,"MSRCR (σ=[15,80,250])",7.2357,84.3076,27.7796,104.4996,143.6357,15.5503,0.7073,1466.2
1409_1.png,DCP (Dark Channel Prior),7.8851,70.0178,41.4793,69.7498,112.0423,19.1383,0.9069,117.91
1409_1.png,CLAHE (LAB),7.8109,62.5407,28.3442,83.5237,148.671,17.2646,0.82,118.56
1409_1.png,"MSRCR (σ=[15,80,250])",7.1702,86.1375,37.6043,90.4039,140.664,16.716,0.7556,1902.95
1408_6.png,DCP (Dark Channel Prior),7.6777,58.2088,41.8651,66.5088,99.4131,17.7304,0.9034,127.02
1408_6.png,CLAHE (LAB),7.7362,55.7284,20.9183,87.3733,150.2601,15.4749,0.8163,119.01
1408_6.png,"MSRCR (σ=[15,80,250])",6.9345,90.3991,34.8776,108.8255,138.1894,15.0429,0.6686,2373.23
1408_1.png,DCP (Dark Channel Prior),7.6808,58.6038,42.8108,67.4093,95.6336,17.2447,0.9042,127.18
1408_1.png,CLAHE (LAB),7.8076,58.1174,25.3155,96.497,140.6057,16.7933,0.8067,114.26
1408_1.png,"MSRCR (σ=[15,80,250])",6.9744,91.0064,35.1727,113.412,138.3628,15.6162,0.6865,2723.0
1408_3.png,DCP (Dark Channel Prior),7.6789,58.4183,42.4449,67.08,97.0447,17.4345,0.9039,112.83
1408_3.png,CLAHE (LAB),7.7801,57.0699,23.3901,92.7937,144.181,16.3606,0.8126,71.85
1408_3.png,"MSRCR (σ=[15,80,250])",6.9597,90.7523,35.2232,111.8008,138.1635,15.4071,0.6772,3124.94
1408_10.png,DCP (Dark Channel Prior),7.6812,57.9625,40.9603,65.5873,102.9139,18.0544,0.9015,138.7
1408_10.png,CLAHE (LAB),7.6744,54.3927,18.1548,80.0654,157.494,14.3717,0.8175,122.29
1408_10.png,"MSRCR (σ=[15,80,250])",6.8996,89.9241,34.1134,104.4493,138.5721,14.5613,0.6616,2841.18
1408_4.png,DCP (Dark Channel Prior),7.678,58.35,42.2613,66.8908,97.8029,17.5333,0.9037,127.01
1408_4.png,CLAHE (LAB),7.7668,56.6226,22.5117,90.9777,146.1593,16.0582,0.8144,115.98
1408_4.png,"MSRCR (σ=[15,80,250])",6.9525,90.6294,35.1347,110.8605,138.1345,15.2891,0.6738,2879.85
1408_7.png,DCP (Dark Channel Prior),7.6779,58.1583,41.6724,66.3111,100.2649,17.8234,0.903,126.9
1408_7.png,CLAHE (LAB),7.7204,55.3548,20.1652,85.4109,152.062,15.2058,0.8177,117.82
1408_7.png,"MSRCR (σ=[15,80,250])",6.9249,90.2827,34.7085,107.754,138.2557,14.9195,0.6666,2884.04
1408_8.png,DCP (Dark Channel Prior),7.6771,58.028,41.4041,66.0395,101.0458,17.8903,0.9026,134.17
1408_8.png,CLAHE (LAB),7.7051,55.091,19.4611,83.5697,153.9321,14.9535,0.8188,144.75
1408_8.png,"MSRCR (σ=[15,80,250])",6.9156,90.1617,34.514,106.6541,138.3444,14.7982,0.6649,3211.45
1408_2.png,DCP (Dark Channel Prior),7.681,58.5477,42.6405,67.2864,96.3335,17.3464,0.9042,124.85
1408_2.png,CLAHE (LAB),7.7929,57.5901,24.3187,94.7646,142.6303,16.5178,0.8087,113.47
1408_2.png,"MSRCR (σ=[15,80,250])",6.9649,90.8768,35.2418,112.6669,138.237,15.5178,0.6817,3408.23
1408_9.png,DCP (Dark Channel Prior),7.678,57.9558,41.181,65.8062,101.9545,17.9686,0.9019,137.17
1408_9.png,CLAHE (LAB),7.689,54.7212,18.7944,81.8775,155.8004,14.6329,0.8178,120.32
1408_9.png,"MSRCR (σ=[15,80,250])",6.9069,90.0416,34.3189,105.5514,138.4529,14.6778,0.6631,3673.53
1408_5.png,DCP (Dark Channel Prior),7.6776,58.2061,42.048,66.6532,98.5468,17.6254,0.9037,119.68
1408_5.png,CLAHE (LAB),7.7506,56.1228,21.6932,89.0704,148.3033,15.7724,0.8155,121.1
1408_5.png,"MSRCR (σ=[15,80,250])",6.9438,90.5172,35.0224,109.8713,138.1449,15.1665,0.6709,3672.11
1409_2.png,DCP (Dark Channel Prior),7.8868,69.9188,41.2181,69.5342,112.9915,19.422,0.9074,75.92
1409_2.png,CLAHE (LAB),7.7952,62.2983,27.5801,81.5081,150.7949,17.0191,0.8215,4.66
1409_2.png,"MSRCR (σ=[15,80,250])",7.1646,86.0202,37.6296,89.0695,140.7373,16.5398,0.7531,1774.13
1409_3.png,DCP (Dark Channel Prior),7.8891,69.992,40.9858,69.4696,114.2166,19.7821,0.9076,80.13
1409_3.png,CLAHE (LAB),7.7779,62.0742,26.8517,79.5473,152.747,16.7504,0.8221,7.49
1409_3.png,"MSRCR (σ=[15,80,250])",7.1599,85.878,37.6096,87.7661,140.8311,16.3556,0.7503,1533.77
1409_4.png,DCP (Dark Channel Prior),7.8893,69.9853,40.7768,69.3165,115.3893,20.1296,0.9079,82.08
1409_4.png,CLAHE (LAB),7.7608,61.9032,26.1736,77.6085,155.0076,16.4317,0.8221,3.94
1409_4.png,"MSRCR (σ=[15,80,250])",7.1584,85.715,37.5656,86.4698,140.9426,16.1678,0.7475,1305.73
1409_6.png,DCP (Dark Channel Prior),7.8919,70.0409,40.3681,68.967,117.9679,20.8637,0.9075,98.21
1409_6.png,CLAHE (LAB),7.7241,61.6719,24.8886,74.1188,159.2133,15.7178,0.8191,2.33
1409_6.png,"MSRCR (σ=[15,80,250])",7.1524,85.3424,37.4395,83.9185,141.1936,15.7945,0.741,1253.6
1409_5.png,DCP (Dark Channel Prior),7.8903,69.9963,40.4712,69.1606,116.6584,20.4815,0.9077,93.75
1409_5.png,CLAHE (LAB),7.7424,61.7151,25.5217,75.9145,156.9192,16.1191,0.8209,2.57
1409_5.png,"MSRCR (σ=[15,80,250])",7.156,85.5386,37.5121,85.1998,141.0634,15.9799,0.7444,1582.92
1410_6.png,DCP (Dark Channel Prior),6.9904,55.169,30.0847,35.6729,78.8816,16.1744,0.8466,134.01
1410_6.png,CLAHE (LAB),7.5007,49.3127,16.1818,54.4988,145.5476,14.0046,0.7858,116.86
1410_6.png,"MSRCR (σ=[15,80,250])",6.8484,89.3231,23.2918,68.5132,136.7522,12.0898,0.5611,1349.33
1410_3.png,DCP (Dark Channel Prior),6.9549,55.528,30.4347,35.7932,76.5407,15.8258,0.8381,123.48
1410_3.png,CLAHE (LAB),7.5451,51.3149,17.751,58.469,138.9434,15.193,0.7869,122.24
1410_3.png,"MSRCR (σ=[15,80,250])",6.9671,89.1247,24.2491,71.7557,136.751,12.3342,0.5642,2641.64
1410_5.png,DCP (Dark Channel Prior),6.9776,55.2672,30.2137,35.7057,78.0793,16.061,0.844,132.56
1410_5.png,CLAHE (LAB),7.515,50.0157,16.6739,55.7781,143.3217,14.3938,0.7867,120.59
1410_5.png,"MSRCR (σ=[15,80,250])",6.8814,89.2608,23.572,69.5176,136.7267,12.1692,0.5617,2739.36
1410_7.png,DCP (Dark Channel Prior),7.0027,55.0815,29.9704,35.6485,79.7336,16.2923,0.8493,143.05
1410_7.png,CLAHE (LAB),7.4834,48.953,15.6915,53.2411,147.651,13.6426,0.7852,122.27
1410_7.png,"MSRCR (σ=[15,80,250])",6.8187,89.3918,23.0423,67.6246,136.7904,12.0126,0.5605,2780.72
1410_1.png,DCP (Dark Channel Prior),6.9474,55.7569,30.6415,35.8419,75.1303,15.6009,0.8314,129.84
1410_1.png,CLAHE (LAB),7.5907,52.8732,19.0006,61.3325,134.6296,15.948,0.7851,120.66
1410_1.png,"MSRCR (σ=[15,80,250])",7.064,88.9996,25.1479,74.3824,136.8882,12.4997,0.569,2906.3
1410_4.png,DCP (Dark Channel Prior),6.966,55.397,30.3097,35.7377,77.3047,15.947,0.8413,130.02
1410_4.png,CLAHE (LAB),7.5334,50.7289,17.1937,57.2127,141.3121,14.7418,0.786,121.93
1410_4.png,"MSRCR (σ=[15,80,250])",6.9226,89.1881,23.8899,70.5936,136.7259,12.2515,0.5628,2982.61
1409_10.png,DCP (Dark Channel Prior),7.8966,69.9515,39.344,67.8916,123.0597,21.9966,0.9041,124.72
1409_10.png,CLAHE (LAB),7.6382,61.4617,22.6108,67.4787,166.845,14.4054,0.8071,76.64
1409_10.png,"MSRCR (σ=[15,80,250])",7.1209,84.5242,37.0984,79.1119,141.6768,15.1107,0.7263,3573.62
1409_8.png,DCP (Dark Channel Prior),7.893,69.9231,39.7516,68.491,120.3981,21.4604,0.9062,130.41
1409_8.png,CLAHE (LAB),7.6862,61.6192,23.6842,70.7602,162.9255,15.092,0.8148,121.01
1409_8.png,"MSRCR (σ=[15,80,250])",7.1378,84.9373,37.2811,81.448,141.4438,15.4389,0.7339,3366.6
1409_9.png,DCP (Dark Channel Prior),7.8956,69.9335,39.5655,68.2053,121.7905,21.7531,0.9053,80.99
1409_9.png,CLAHE (LAB),7.6614,61.5557,23.1359,69.0841,165.0613,14.7182,0.8108,99.65
1409_9.png,"MSRCR (σ=[15,80,250])",7.1292,84.7311,37.1906,80.2637,141.5643,15.2705,0.7302,3823.3
1410_2.png,DCP (Dark Channel Prior),6.9511,55.6327,30.5388,35.818,75.8167,15.7124,0.8349,121.02
1410_2.png,CLAHE (LAB),7.5671,52.0555,18.3404,59.909,136.7883,15.5619,0.7857,113.44
1410_2.png,"MSRCR (σ=[15,80,250])",7.0145,89.051,24.6703,73.0326,136.806,12.4179,0.5662,3584.52
1409_7.png,DCP (Dark Channel Prior),7.8926,69.9774,40.0254,68.7233,119.1375,21.1569,0.9069,123.99
1409_7.png,CLAHE (LAB),7.7062,61.7136,24.2684,72.5099,161.0273,15.4071,0.8171,103.74
1409_7.png,"MSRCR (σ=[15,80,250])",7.1445,85.1465,37.3658,82.6598,141.3177,15.6144,0.7375,3716.29
1410_8.png,DCP (Dark Channel Prior),7.0179,54.9581,29.8414,35.6106,80.6221,16.4111,0.8519,37.62
1410_8.png,CLAHE (LAB),7.4727,48.5313,15.2387,52.0297,149.6898,13.3093,0.7846,3.32
1410_8.png,"MSRCR (σ=[15,80,250])",6.7913,89.4526,22.818,66.7244,136.8452,11.9381,0.5602,2529.58
1410_9.png,DCP (Dark Channel Prior),7.0344,54.864,29.7161,35.6137,81.5386,16.5279,0.8544,53.44
1410_9.png,CLAHE (LAB),7.4579,48.0235,14.8231,50.775,151.9437,12.968,0.7834,4.33
1410_9.png,"MSRCR (σ=[15,80,250])",6.7717,89.5181,22.5953,65.9332,136.9114,11.8666,0.5597,1457.88
1411_1.png,DCP (Dark Channel Prior),6.2902,92.5885,39.7401,39.5294,117.2097,19.3607,0.9141,99.91
1411_1.png,CLAHE (LAB),6.9133,65.6414,21.6233,47.7376,165.2622,14.3279,0.7477,3.65
1411_1.png,"MSRCR (σ=[15,80,250])",6.7048,102.6761,28.2704,63.6825,133.6398,15.7288,0.6641,1198.83
1410_10.png,DCP (Dark Channel Prior),7.0503,54.7538,29.5651,35.5899,82.4927,16.6383,0.8567,97.48
1410_10.png,CLAHE (LAB),7.4413,47.6278,14.3956,49.6271,153.9788,12.6541,0.7818,5.6
1410_10.png,"MSRCR (σ=[15,80,250])",6.7498,89.5615,22.4272,65.1595,136.9949,11.7987,0.5596,1163.55
1411_2.png,DCP (Dark Channel Prior),6.2853,92.0267,39.4656,39.4469,118.1693,19.5739,0.911,97.63
1411_2.png,CLAHE (LAB),6.8653,63.2628,20.1662,45.8608,168.6571,13.665,0.7426,2.81
1411_2.png,"MSRCR (σ=[15,80,250])",6.7092,102.4567,28.0002,63.4513,133.3277,15.7652,0.6609,1279.63
1411_5.png,DCP (Dark Channel Prior),6.3805,90.6966,38.3721,39.2648,121.3732,20.1074,0.8972,127.0
1411_5.png,CLAHE (LAB),6.3728,57.3362,16.409,40.961,179.458,11.8909,0.7256,74.88
1411_5.png,"MSRCR (σ=[15,80,250])",6.6992,101.783,27.1233,62.7303,132.8496,15.8029,0.6532,1372.21
1411_3.png,DCP (Dark Channel Prior),6.7161,90.54,39.0446,39.36,118.3026,19.6613,0.9048,127.37
1411_3.png,CLAHE (LAB),6.8297,61.3809,18.7761,44.2091,172.484,13.0093,0.7365,115.12
1411_3.png,"MSRCR (σ=[15,80,250])",6.7082,102.2623,27.7344,63.2199,133.1314,15.796,0.6581,2546.64
1411_10.png,DCP (Dark Channel Prior),6.3891,87.1582,36.4644,38.8647,127.4474,20.8529,0.8751,134.59
1411_10.png,CLAHE (LAB),6.1315,47.078,11.7733,33.6508,194.3032,9.8102,0.6939,122.64
1411_10.png,"MSRCR (σ=[15,80,250])",6.7041,100.5918,26.0141,61.6946,133.0523,15.6212,0.6427,2685.88
1411_4.png,DCP (Dark Channel Prior),6.5927,90.5708,38.7106,39.3849,119.7696,19.8786,0.9001,125.26
1411_4.png,CLAHE (LAB),6.6409,59.2215,17.5591,42.5386,176.0623,12.4224,0.7307,121.03
1411_4.png,"MSRCR (σ=[15,80,250])",6.706,102.027,27.4267,62.9762,132.9689,15.8041,0.6557,2717.23
1412_1.png,DCP (Dark Channel Prior),7.2593,70.8926,36.9439,58.2966,80.6392,15.0542,0.818,146.86
1412_1.png,CLAHE (LAB),7.6807,60.8922,20.1544,73.3119,134.7212,15.3277,0.7642,121.62
1412_1.png,"MSRCR (σ=[15,80,250])",6.9233,86.1157,31.5031,75.7592,138.0408,14.5649,0.6974,2693.53
1411_7.png,DCP (Dark Channel Prior),6.3768,89.3659,37.6778,39.1259,123.6574,20.4654,0.8887,111.85
1411_7.png,CLAHE (LAB),6.2728,52.7587,14.3837,37.8539,185.9664,10.9106,0.7125,96.64
1411_7.png,"MSRCR (σ=[15,80,250])",6.7055,101.2977,26.6586,62.2849,132.8216,15.7567,0.6491,3296.85
1411_6.png,DCP (Dark Channel Prior),6.3704,90.0644,38.0351,39.2127,122.5023,20.2866,0.8931,78.61
1411_6.png,CLAHE (LAB),6.3157,55.028,15.3637,39.4171,182.801,11.3827,0.7188,75.38
1411_6.png,"MSRCR (σ=[15,80,250])",6.7029,101.5538,26.8722,62.5233,132.796,15.7866,0.6515,3749.06
1412_2.png,DCP (Dark Channel Prior),7.2557,70.6273,36.7743,58.0839,81.5413,15.1376,0.8166,129.97
1412_2.png,CLAHE (LAB),7.6651,59.7713,19.3358,71.9304,137.4297,14.8748,0.7606,121.28
1412_2.png,"MSRCR (σ=[15,80,250])",6.897,85.605,31.1546,75.1364,137.9849,14.4074,0.6928,3690.68
1411_8.png,DCP (Dark Channel Prior),6.3826,88.6419,37.2879,39.0534,124.8856,20.6187,0.8842,124.51
1411_8.png,CLAHE (LAB),6.227,50.847,13.4764,36.4422,188.7704,10.5279,0.7067,118.87
1411_8.png,"MSRCR (σ=[15,80,250])",6.7071,101.0641,26.4136,62.0974,132.8645,15.7193,0.6467,3821.37
1412_3.png,DCP (Dark Channel Prior),7.2544,70.3268,36.5995,57.8912,82.5042,15.2222,0.8149,134.77
1412_3.png,CLAHE (LAB),7.6443,58.821,18.5278,70.6253,139.5923,14.5436,0.7582,125.62
1412_3.png,"MSRCR (σ=[15,80,250])",6.8698,85.1102,30.787,74.4397,138.0261,14.2347,0.6884,3708.23
1411_9.png,DCP (Dark Channel Prior),6.3884,87.8845,36.8824,38.9666,126.1643,20.7591,0.8796,128.02
1411_9.png,CLAHE (LAB),6.1746,48.7539,12.6127,34.9741,191.7584,10.1281,0.6999,122.21
1411_9.png,"MSRCR (σ=[15,80,250])",6.7058,100.8317,26.2085,61.944,132.9462,15.6729,0.6446,3838.48
1412_4.png,DCP (Dark Channel Prior),7.2597,70.0256,36.4235,57.6914,83.4607,15.3003,0.8133,38.03
1412_4.png,CLAHE (LAB),7.6267,57.682,17.8025,69.2354,142.3502,14.1026,0.7536,3.38
1412_4.png,"MSRCR (σ=[15,80,250])",6.8525,84.6827,30.4088,73.7763,138.1239,14.0506,0.6845,2525.84
1412_5.png,DCP (Dark Channel Prior),7.265,69.6837,36.2084,57.5032,84.4993,15.3802,0.8116,91.5
1412_5.png,CLAHE (LAB),7.6088,56.8059,17.1013,67.9588,144.7654,13.7165,0.7495,4.94
1412_5.png,"MSRCR (σ=[15,80,250])",6.8459,84.31,30.0241,73.1179,138.2694,13.8598,0.6813,1331.71
1412_7.png,DCP (Dark Channel Prior),7.3718,68.1177,35.6246,56.846,85.992,15.4457,0.8058,90.65
1412_7.png,CLAHE (LAB),7.5862,55.128,15.8078,65.2124,149.2566,13.0659,0.7424,3.47
1412_7.png,"MSRCR (σ=[15,80,250])",6.8646,83.7189,29.3058,71.9868,138.592,13.4808,0.6762,1434.87
1412_6.png,DCP (Dark Channel Prior),7.3673,68.4788,35.8348,57.0863,84.9055,15.3788,0.8077,91.15
1412_6.png,CLAHE (LAB),7.6039,56.0171,16.4447,66.4662,146.9638,13.4033,0.7469,4.82
1412_6.png,"MSRCR (σ=[15,80,250])",6.8497,83.9925,29.6664,72.5376,138.4082,13.672,0.6785,1478.99
1412_8.png,DCP (Dark Channel Prior),7.3776,67.765,35.4047,56.6214,87.1003,15.5082,0.8042,97.13
1412_8.png,CLAHE (LAB),7.564,54.181,15.2148,63.644,151.7629,12.7174,0.7383,4.39
1412_8.png,"MSRCR (σ=[15,80,250])",6.8908,83.4694,28.9611,71.4592,138.8011,13.2928,0.6744,1525.81
1413_6.png,DCP (Dark Channel Prior),7.2057,60.5422,32.3185,54.4858,91.3745,18.2044,0.8463,105.48
1413_6.png,CLAHE (LAB),7.2991,47.1745,11.6378,53.9411,173.9273,10.3318,0.7237,109.43
1413_6.png,"MSRCR (σ=[15,80,250])",7.2842,75.4225,35.1791,75.8485,136.9928,14.4181,0.7253,1736.84
1413_9.png,DCP (Dark Channel Prior),7.228,58.9217,30.8464,52.7269,98.4444,19.2839,0.8504,135.48
1413_9.png,CLAHE (LAB),7.132,43.3358,9.4114,45.4411,185.8734,9.1019,0.7015,112.75
1413_9.png,"MSRCR (σ=[15,80,250])",7.363,71.9263,32.3469,71.4402,137.6823,14.2834,0.7339,1992.61
1413_7.png,DCP (Dark Channel Prior),7.2094,60.0437,31.8182,53.9814,93.6925,18.5852,0.8484,140.89
1413_7.png,CLAHE (LAB),7.2396,45.8408,10.8237,51.0189,178.2275,9.8663,0.7166,117.94
1413_7.png,"MSRCR (σ=[15,80,250])",7.3139,74.2761,34.2463,74.4561,137.195,14.3884,0.7287,2362.24
1413_5.png,DCP (Dark Channel Prior),7.1949,61.0996,32.7378,55.0491,89.155,17.8142,0.8433,84.08
1413_5.png,CLAHE (LAB),7.3508,48.6948,12.5489,56.9392,169.8424,10.7771,0.729,77.29
1413_5.png,"MSRCR (σ=[15,80,250])",7.2473,76.5603,36.1304,77.1684,136.8217,14.4293,0.7208,3079.19
1412_10.png,DCP (Dark Channel Prior),7.3931,67.0597,34.9496,56.1439,89.4379,15.6119,0.8009,125.91
1412_10.png,CLAHE (LAB),7.522,52.4903,14.1091,60.9285,156.7106,12.0276,0.7286,115.89
1412_10.png,"MSRCR (σ=[15,80,250])",6.9447,83.016,28.2829,70.4409,139.2853,12.9302,0.6714,2818.3
1413_4.png,DCP (Dark Channel Prior),7.1855,61.5943,33.2594,55.5756,87.1143,17.4452,0.8394,132.56
1413_4.png,CLAHE (LAB),7.3972,49.8975,13.5873,60.0257,165.5252,11.2844,0.734,115.91
1413_4.png,"MSRCR (σ=[15,80,250])",7.2031,77.629,37.051,78.3455,136.7432,14.4203,0.7159,2977.11
1413_2.png,DCP (Dark Channel Prior),7.1704,62.7629,34.0697,56.458,83.7822,16.8291,0.8321,122.28
1413_2.png,CLAHE (LAB),7.5062,52.4806,15.8061,65.914,156.71,12.388,0.7455,118.44
1413_2.png,"MSRCR (σ=[15,80,250])",7.1093,79.572,38.8363,80.2865,136.9254,14.3303,0.7038,2971.55
1413_8.png,DCP (Dark Channel Prior),7.2153,59.5578,31.4274,53.3247,96.0073,18.9709,0.8501,124.17
1413_8.png,CLAHE (LAB),7.1925,44.5883,10.1086,48.3078,182.0045,9.4857,0.7094,123.32
1413_8.png,"MSRCR (σ=[15,80,250])",7.3402,73.1052,33.2894,72.9579,137.4379,14.3433,0.7318,3309.56
1412_9.png,DCP (Dark Channel Prior),7.385,67.3926,35.1678,56.3689,88.2749,15.5638,0.8025,128.25
1412_9.png,CLAHE (LAB),7.5404,53.3469,14.6577,62.2968,154.1061,12.3788,0.7336,122.33
1412_9.png,"MSRCR (σ=[15,80,250])",6.9163,83.2425,28.6213,70.9522,139.0327,13.1078,0.6728,3502.06
1413_1.png,DCP (Dark Channel Prior),7.1624,63.2174,34.501,56.9691,81.9165,16.4946,0.8264,123.33
1413_1.png,CLAHE (LAB),7.5439,53.8571,17.1825,69.1193,152.2628,12.976,0.7498,117.7
1413_1.png,"MSRCR (σ=[15,80,250])",7.0677,80.4302,39.6493,81.214,137.2304,14.2443,0.6976,3714.16
1413_3.png,DCP (Dark Channel Prior),7.1952,61.747,33.6072,55.79,85.1391,17.0888,0.8359,126.17
1413_3.png,CLAHE (LAB),7.4517,51.0808,14.6707,62.8042,160.7532,11.8768,0.7419,118.68
1413_3.png,"MSRCR (σ=[15,80,250])",7.1577,78.6311,37.9624,79.2884,136.7729,14.388,0.7104,3682.82
1414_1.png,DCP (Dark Channel Prior),7.3543,77.3737,36.1228,76.3003,97.0043,15.6071,0.8105,53.47
1414_1.png,CLAHE (LAB),7.5368,58.3027,16.589,79.823,152.1413,14.33,0.7529,3.17
1414_1.png,"MSRCR (σ=[15,80,250])",6.7308,89.8196,29.1219,78.3803,137.2618,17.2095,0.7295,1828.67
1413_10.png,DCP (Dark Channel Prior),7.2304,58.5066,30.3304,51.9439,101.3234,19.6425,0.851,140.66
1413_10.png,CLAHE (LAB),7.0582,41.7457,8.744,42.9398,189.3865,8.7749,0.6927,12.62
1413_10.png,"MSRCR (σ=[15,80,250])",7.3769,70.7581,31.405,69.736,137.9458,14.2113,0.7359,1955.31
1414_2.png,DCP (Dark Channel Prior),7.3585,76.9473,35.7516,75.412,98.3496,15.8116,0.8126,46.51
1414_2.png,CLAHE (LAB),7.497,56.5415,15.4676,76.4575,155.8787,13.8164,0.7521,3.99
1414_2.png,"MSRCR (σ=[15,80,250])",6.7396,89.7728,28.7737,78.1332,136.5711,17.2727,0.7303,1681.06
1414_4.png,DCP (Dark Channel Prior),7.4007,75.5219,34.8721,73.5227,100.4887,16.0941,0.815,80.19
1414_4.png,CLAHE (LAB),7.3974,53.5482,13.3762,69.5639,163.5406,12.8454,0.7525,4.78
1414_4.png,"MSRCR (σ=[15,80,250])",6.8257,89.3281,27.9537,77.7169,135.6443,17.3268,0.7366,1195.73
1414_3.png,DCP (Dark Channel Prior),7.4054,75.927,35.2528,74.2205,99.0357,15.887,0.8132,90.02
1414_3.png,CLAHE (LAB),7.4421,55.0001,14.3578,72.8445,160.0458,13.294,0.7524,4.19
1414_3.png,"MSRCR (σ=[15,80,250])",6.7666,89.6313,28.3694,77.9425,136.0446,17.3122,0.7325,1423.13
1414_7.png,DCP (Dark Channel Prior),7.3998,73.9543,33.5701,70.6718,105.1344,16.7366,0.8224,130.26
1414_7.png,CLAHE (LAB),7.2406,48.8605,10.8661,59.6054,174.2224,11.5011,0.748,105.65
1414_7.png,"MSRCR (σ=[15,80,250])",7.0435,87.5107,26.7446,76.737,135.2948,17.2493,0.7544,1476.82
1415_4.png,DCP (Dark Channel Prior),6.8741,51.8174,30.5745,26.079,64.4743,15.8655,0.7998,96.52
1415_4.png,CLAHE (LAB),7.4883,48.7393,14.6172,40.4792,146.276,12.9416,0.7539,103.39
1415_4.png,"MSRCR (σ=[15,80,250])",6.7716,83.1415,25.0747,54.3782,140.6587,11.9611,0.6325,2013.0
1414_6.png,DCP (Dark Channel Prior),7.3994,74.5101,34.0315,71.6628,103.5342,16.5203,0.8201,128.61
1414_6.png,CLAHE (LAB),7.2921,50.2938,11.6938,62.7791,170.937,11.9112,0.7505,116.06
1414_6.png,"MSRCR (σ=[15,80,250])",6.9746,88.2603,27.154,77.1232,135.2747,17.2963,0.7494,2676.95
1414_8.png,DCP (Dark Channel Prior),7.3987,73.4067,33.11,69.6335,106.8418,16.9501,0.8245,130.0
1414_8.png,CLAHE (LAB),7.1886,47.3235,10.1551,56.5007,177.7905,11.0793,0.7445,114.27
1414_8.png,"MSRCR (σ=[15,80,250])",7.1096,86.6505,26.3395,76.3514,135.3842,17.1811,0.7576,2716.99
1415_1.png,DCP (Dark Channel Prior),6.8178,52.0105,31.5144,26.0698,60.682,15.1852,0.7814,132.17
1415_1.png,CLAHE (LAB),7.5574,50.0129,17.1166,44.2567,136.6226,14.3053,0.7682,116.88
1415_1.png,"MSRCR (σ=[15,80,250])",6.7674,82.8961,26.5816,57.0352,140.2829,12.0715,0.6321,2671.61
1414_5.png,DCP (Dark Channel Prior),7.3992,75.0408,34.4763,72.6838,101.9844,16.3066,0.8175,126.23
1414_5.png,CLAHE (LAB),7.3429,51.799,12.5006,66.0842,167.4837,12.3359,0.7515,115.91
1414_5.png,"MSRCR (σ=[15,80,250])",6.9029,88.8623,27.5509,77.4714,135.3844,17.3223,0.7432,2845.25
1415_3.png,DCP (Dark Channel Prior),6.854,52.0962,30.9109,26.13,63.3347,15.6549,0.7947,76.93
1415_3.png,CLAHE (LAB),7.5112,49.179,15.3516,41.694,143.0273,13.3847,0.7596,102.36
1415_3.png,"MSRCR (σ=[15,80,250])",6.7669,83.0828,25.5692,55.231,140.4868,12.0051,0.6323,3527.92
1414_10.png,DCP (Dark Channel Prior),7.3881,72.2665,32.109,67.4372,110.4439,17.361,0.8292,121.61
1414_10.png,CLAHE (LAB),7.0924,44.7457,8.8658,50.7699,183.9134,10.3943,0.7352,99.97
1414_10.png,"MSRCR (σ=[15,80,250])",7.2384,84.5949,25.4754,75.2225,135.8123,16.9842,0.7622,3338.53
1415_5.png,DCP (Dark Channel Prior),6.8931,51.7302,30.2105,26.1083,65.782,16.1123,0.8053,135.41
1415_5.png,CLAHE (LAB),7.4638,48.3283,13.9345,39.2771,149.0758,12.5591,0.7491,78.97
1415_5.png,"MSRCR (σ=[15,80,250])",6.7789,83.1816,24.5976,53.5443,140.8853,11.9111,0.6327,3346.66
1415_2.png,DCP (Dark Channel Prior),6.8347,52.1317,31.2375,26.0933,62.0246,15.4199,0.7883,126.4
1415_2.png,CLAHE (LAB),7.5365,49.6094,16.1977,42.9664,139.9799,13.8236,0.7638,123.5
1415_2.png,"MSRCR (σ=[15,80,250])",6.7666,83.0001,26.0775,56.115,140.3489,12.043,0.6321,3620.95
1414_9.png,DCP (Dark Channel Prior),7.3991,72.8064,32.6117,68.5711,108.5758,17.1563,0.8266,125.91
1414_9.png,CLAHE (LAB),7.1385,46.0084,9.5015,53.5238,180.7691,10.7471,0.7408,125.02
